load_zone,stage_id,timepoint,load_mw
CAISO,1,20241624,26194.54934
CAISO,1,20241701,24284.12751
CAISO,1,20241702,23259.417
CAISO,1,20241703,22594.71114
CAISO,1,20241704,22258.40852
CAISO,1,20241705,22674.81792
CAISO,1,20241706,24428.81742
CAISO,1,20241707,27400.23882
CAISO,1,20241708,28633.03352
CAISO,1,20241709,28754.57742
CAISO,1,20241710,28990.12645
CAISO,1,20241711,29034.72133
CAISO,1,20241712,28917.88853
CAISO,1,20241713,28827.75771
CAISO,1,20241714,28889.05152
CAISO,1,20241715,28944.58339
CAISO,1,20241716,28609.5953
CAISO,1,20241717,29020.42774
CAISO,1,20241718,32629.91733
CAISO,1,20241719,33075.09588
CAISO,1,20241720,32959.83363
CAISO,1,20241721,32356.39861
CAISO,1,20241722,31571.8776
CAISO,1,20241723,29119.49073
CAISO,1,20241724,26445.93364
CAISO,1,20241801,23696.43362
CAISO,1,20241802,22789.40031
CAISO,1,20241803,22295.26407
CAISO,1,20241804,22008.99939
CAISO,1,20241805,22594.81001
CAISO,1,20241806,24256.02629
CAISO,1,20241807,26932.5341
CAISO,1,20241808,28833.28767
CAISO,1,20241809,29435.74414
CAISO,1,20241810,29853.64578
CAISO,1,20241811,30006.95596
CAISO,1,20241812,29806.52115
CAISO,1,20241813,29539.74832
CAISO,1,20241814,29344.24455
CAISO,1,20241815,29063.41836
CAISO,1,20241816,28698.07568
CAISO,1,20241817,28484.68151
CAISO,1,20241818,31144.98675
CAISO,1,20241819,33121.28975
CAISO,1,20241820,32813.43853
CAISO,1,20241821,32264.32463
CAISO,1,20241822,31772.4001
CAISO,1,20241823,29038.08668
CAISO,1,20241824,26663.99466
CAISO,1,20241901,23731.29938
CAISO,1,20241902,23082.76997
CAISO,1,20241903,22711.00384
CAISO,1,20241904,22886.10644
CAISO,1,20241905,24231.91637
CAISO,1,20241906,26472.74638
CAISO,1,20241907,27801.86911
CAISO,1,20241908,28403.28959
CAISO,1,20241909,28761.03588
CAISO,1,20241910,29217.99778
CAISO,1,20241911,29410.88476
CAISO,1,20241912,29273.79942
CAISO,1,20241913,29287.64304
CAISO,1,20241914,29082.0566
CAISO,1,20241915,28539.68029
CAISO,1,20241916,27695.21752
CAISO,1,20241917,27175.10848
CAISO,1,20241918,27084.91179
CAISO,1,20241919,28845.9751
CAISO,1,20241920,30030.29737
CAISO,1,20241921,30091.29704
CAISO,1,20241922,28641.7242
CAISO,1,20241923,26463.56261
CAISO,1,20241924,24640.48847
CAISO,1,20242001,24240.47763
CAISO,1,20242002,23526.71446
CAISO,1,20242003,23158.22657
CAISO,1,20242004,23412.70676
CAISO,1,20242005,24767.20687
CAISO,1,20242006,26225.44844
CAISO,1,20242007,28060.47801
CAISO,1,20242008,29069.84847
CAISO,1,20242009,29627.86145
CAISO,1,20242010,30154.87536
CAISO,1,20242011,30323.74886
CAISO,1,20242012,30307.84625
CAISO,1,20242013,30528.71503
CAISO,1,20242014,30477.18669
CAISO,1,20242015,30190.63491
CAISO,1,20242016,29506.78804
CAISO,1,20242017,29082.29147
CAISO,1,20242018,29113.87825
CAISO,1,20242019,29964.66038
CAISO,1,20242020,31745.37119
CAISO,1,20242021,31542.14129
CAISO,1,20242022,29327.4078
CAISO,1,20242023,26839.49222
CAISO,1,20242024,25278.95187
CAISO,1,20242101,26753.45789
CAISO,1,20242102,25777.83615
CAISO,1,20242103,25170.11943
CAISO,1,20242104,25368.56404
CAISO,1,20242105,26598.0617
CAISO,1,20242106,27800.91034
CAISO,1,20242107,30052.97394
CAISO,1,20242108,32114.08914
CAISO,1,20242109,34183.98518
CAISO,1,20242110,36189.47633
CAISO,1,20242111,37688.11726
CAISO,1,20242112,38983.66276
CAISO,1,20242113,40560.16154
CAISO,1,20242114,41743.57119
CAISO,1,20242115,42504.45372
CAISO,1,20242116,42289.36603
CAISO,1,20242117,41434.90415
CAISO,1,20242118,39996.63454
CAISO,1,20242119,38465.9045
CAISO,1,20242120,38691.62795
CAISO,1,20242121,37410.79074
CAISO,1,20242122,33895.38522
CAISO,1,20242123,30675.77427
CAISO,1,20242124,28490.22167
CAISO,1,20242201,23311.48474
CAISO,1,20242202,22561.90427
CAISO,1,20242203,22223.62424
CAISO,1,20242204,22561.73471
CAISO,1,20242205,23698.38403
CAISO,1,20242206,25248.63041
CAISO,1,20242207,26712.34957
CAISO,1,20242208,28025.18984
CAISO,1,20242209,29045.73679
CAISO,1,20242210,30039.23373
CAISO,1,20242211,30527.27113
CAISO,1,20242212,30736.17816
CAISO,1,20242213,31234.42017
CAISO,1,20242214,31436.61662
CAISO,1,20242215,31259.85776
CAISO,1,20242216,30718.60373
CAISO,1,20242217,29992.92636
CAISO,1,20242218,29453.11695
CAISO,1,20242219,29279.4699
CAISO,1,20242220,31073.37542
CAISO,1,20242221,31397.11891
CAISO,1,20242222,29343.18019
CAISO,1,20242223,27083.87389
CAISO,1,20242224,25609.15421
CAISO,1,20242301,26914.77611
CAISO,1,20242302,25820.34753
CAISO,1,20242303,24937.48184
CAISO,1,20242304,24435.8708
CAISO,1,20242305,24338.05677
CAISO,1,20242306,24082.84258
CAISO,1,20242307,24607.72242
CAISO,1,20242308,25926.00423
CAISO,1,20242309,27384.17586
CAISO,1,20242310,28938.13205
CAISO,1,20242311,30447.94169
CAISO,1,20242312,31912.49527
CAISO,1,20242313,33433.60927
CAISO,1,20242314,34731.4537
CAISO,1,20242315,35811.48954
CAISO,1,20242316,36152.12714
CAISO,1,20242317,35981.3606
CAISO,1,20242318,35502.35332
CAISO,1,20242319,34519.34712
CAISO,1,20242320,35453.35896
CAISO,1,20242321,35323.04438
CAISO,1,20242322,33149.01858
CAISO,1,20242323,30446.81839
CAISO,1,20242324,28194.44991
CAISO,1,20242401,23482.11137
CAISO,1,20242402,22722.7567
CAISO,1,20242403,22267.78643
CAISO,1,20242404,22470.89421
CAISO,1,20242405,23848.41576
CAISO,1,20242406,26045.59908
CAISO,1,20242407,27578.65061
CAISO,1,20242408,28059.37588
CAISO,1,20242409,29002.74643
CAISO,1,20242410,30048.69296
CAISO,1,20242411,30831.39835
CAISO,1,20242412,31626.81066
CAISO,1,20242413,32635.20075
CAISO,1,20242414,33305.82414
CAISO,1,20242415,33535.15263
CAISO,1,20242416,33042.5385
CAISO,1,20242417,32288.82804
CAISO,1,20242418,33580.32399
CAISO,1,20242419,33728.36536
CAISO,1,20242420,32762.86036
CAISO,1,20242421,31498.58896
CAISO,1,20242422,29068.83062
CAISO,1,20242423,26527.17561
CAISO,1,20242424,24475.48539
CAISO,1,20242501,23910.10417
CAISO,1,20242502,23119.56666
CAISO,1,20242503,22428.08652
CAISO,1,20242504,22157.55419
CAISO,1,20242505,22601.73615
CAISO,1,20242506,24274.15322
CAISO,1,20242507,26029.87494
CAISO,1,20242508,27175.86186
CAISO,1,20242509,27786.50137
CAISO,1,20242510,28329.00258
CAISO,1,20242511,28543.80264
CAISO,1,20242512,28633.90628
CAISO,1,20242513,28704.40579
CAISO,1,20242514,28819.58802
CAISO,1,20242515,28743.6671
CAISO,1,20242516,28405.5517
CAISO,1,20242517,28482.07419
CAISO,1,20242518,31238.92957
CAISO,1,20242519,31762.66916
CAISO,1,20242520,31191.68251
CAISO,1,20242521,30390.38533
CAISO,1,20242522,29610.94548
CAISO,1,20242523,27598.13539
CAISO,1,20242524,25792.00988
CAISO,1,20242601,25908.71622
CAISO,1,20242602,24502.61338
CAISO,1,20242603,23745.12792
CAISO,1,20242604,23140.94051
CAISO,1,20242605,23074.10705
CAISO,1,20242606,23550.64792
CAISO,1,20242607,24110.91451
CAISO,1,20242608,24625.95885
CAISO,1,20242609,25795.89349
CAISO,1,20242610,26444.05928
CAISO,1,20242611,26458.97576
CAISO,1,20242612,26123.3467
CAISO,1,20242613,25649.60186
CAISO,1,20242614,25114.06209
CAISO,1,20242615,24790.2031
CAISO,1,20242616,24854.63979
CAISO,1,20242617,25916.76489
CAISO,1,20242618,30316.47821
CAISO,1,20242619,31085.2551
CAISO,1,20242620,30786.19744
CAISO,1,20242621,30637.57108
CAISO,1,20242622,30725.1876
CAISO,1,20242623,29197.96151
CAISO,1,20242624,27236.17436
CAISO,1,20242701,25461.66009
CAISO,1,20242702,24317.82482
CAISO,1,20242703,23588.7554
CAISO,1,20242704,23313.64268
CAISO,1,20242705,23731.09726
CAISO,1,20242706,25299.86322
CAISO,1,20242707,27766.18377
CAISO,1,20242708,29428.40721
CAISO,1,20242709,29816.16202
CAISO,1,20242710,29806.54921
CAISO,1,20242711,29834.17647
CAISO,1,20242712,29472.06158
CAISO,1,20242713,29176.44769
CAISO,1,20242714,28997.34795
CAISO,1,20242715,28759.60228
CAISO,1,20242716,28378.94264
CAISO,1,20242717,28742.53881
CAISO,1,20242718,32130.24391
CAISO,1,20242719,33131.30578
CAISO,1,20242720,32618.70864
CAISO,1,20242721,32023.76758
CAISO,1,20242722,31567.91719
CAISO,1,20242723,28939.43578
CAISO,1,20242724,26762.72426
CAISO,1,20242801,24037.61546
CAISO,1,20242802,22985.96579
CAISO,1,20242803,22250.96095
CAISO,1,20242804,21904.83211
CAISO,1,20242805,22259.53341
CAISO,1,20242806,23796.29015
CAISO,1,20242807,26305.90192
CAISO,1,20242808,28010.4383
CAISO,1,20242809,28666.13044
CAISO,1,20242810,29245.72158
CAISO,1,20242811,29725.69042
CAISO,1,20242812,29925.40947
CAISO,1,20242813,29921.22174
CAISO,1,20242814,29961.44473
CAISO,1,20242815,29843.17565
CAISO,1,20242816,29509.53633
CAISO,1,20242817,29400.76922
CAISO,1,20242818,31632.92818
CAISO,1,20242819,32447.89569
CAISO,1,20242820,31707.50471
CAISO,1,20242821,30858.51486
CAISO,1,20242822,30336.24077
CAISO,1,20242823,27749.12873
CAISO,1,20242824,25635.81608
CAISO,1,20242901,23033.9096
CAISO,1,20242902,22304.91092
CAISO,1,20242903,21901.0867
CAISO,1,20242904,22222.43666
CAISO,1,20242905,23669.32553
CAISO,1,20242906,26211.03915
CAISO,1,20242907,27526.63394
CAISO,1,20242908,28165.78678
CAISO,1,20242909,28587.19373
CAISO,1,20242910,28927.58573
CAISO,1,20242911,29133.99196
CAISO,1,20242912,29067.97577
CAISO,1,20242913,29207.60813
CAISO,1,20242914,29182.42588
CAISO,1,20242915,28852.46398
CAISO,1,20242916,28364.10728
CAISO,1,20242917,27985.92633
CAISO,1,20242918,27966.91829
CAISO,1,20242919,29944.41092
CAISO,1,20242920,30883.29831
CAISO,1,20242921,30151.34763
CAISO,1,20242922,28112.13869
CAISO,1,20242923,25801.27762
CAISO,1,20242924,24181.97355
CAISO,1,20243001,23732.78418
CAISO,1,20243002,22946.71898
CAISO,1,20243003,22454.71622
CAISO,1,20243004,22334.94844
CAISO,1,20243005,22767.22172
CAISO,1,20243006,23188.84439
CAISO,1,20243007,23251.80329
CAISO,1,20243008,24204.08522
CAISO,1,20243009,24708.53599
CAISO,1,20243010,24987.78169
CAISO,1,20243011,24985.39786
CAISO,1,20243012,24830.17905
CAISO,1,20243013,24623.20422
CAISO,1,20243014,24443.97475
CAISO,1,20243015,24204.33277
CAISO,1,20243016,23843.63176
CAISO,1,20243017,24047.83722
CAISO,1,20243018,24567.30811
CAISO,1,20243019,26542.57726
CAISO,1,20243020,27980.07873
CAISO,1,20243021,28287.10238
CAISO,1,20243022,27163.29768
CAISO,1,20243023,25436.49609
CAISO,1,20243024,23876.06305
CAISO,1,20243101,23401.69273
CAISO,1,20243102,22683.60272
CAISO,1,20243103,22109.89503
CAISO,1,20243104,22361.18333
CAISO,1,20243105,23759.97391
CAISO,1,20243106,25660.8834
CAISO,1,20243107,26915.82281
CAISO,1,20243108,27771.5191
CAISO,1,20243109,28208.45616
CAISO,1,20243110,28668.90767
CAISO,1,20243111,28979.44817
CAISO,1,20243112,28910.63772
CAISO,1,20243113,28952.01146
CAISO,1,20243114,29057.23544
CAISO,1,20243115,28504.72504
CAISO,1,20243116,27892.64983
CAISO,1,20243117,27467.5507
CAISO,1,20243118,27143.24351
CAISO,1,20243119,28167.75826
CAISO,1,20243120,29754.82391
CAISO,1,20243121,29726.58721
CAISO,1,20243122,27895.4061
CAISO,1,20243123,25863.59457
CAISO,1,20243124,24204.17616
CAISO,1,20243201,23744.65286
CAISO,1,20243202,23173.12891
CAISO,1,20243203,22753.05951
CAISO,1,20243204,22723.4804
CAISO,1,20243205,23930.64655
CAISO,1,20243206,25723.10988
CAISO,1,20243207,27112.00206
CAISO,1,20243208,27957.58446
CAISO,1,20243209,28505.56357
CAISO,1,20243210,28999.92903
CAISO,1,20243211,29141.82871
CAISO,1,20243212,29013.64483
CAISO,1,20243213,29058.52987
CAISO,1,20243214,28835.89047
CAISO,1,20243215,28296.39521
CAISO,1,20243216,27501.50313
CAISO,1,20243217,26990.41987
CAISO,1,20243218,26802.98321
CAISO,1,20243219,27906.96382
CAISO,1,20243220,29659.42881
CAISO,1,20243221,29700.56143
CAISO,1,20243222,28203.26379
CAISO,1,20243223,26126.46828
CAISO,1,20243224,24408.44522
CAISO,1,20243301,23232.37706
CAISO,1,20243302,22401.84079
CAISO,1,20243303,22093.91997
CAISO,1,20243304,21875.48572
CAISO,1,20243305,22008.69949
CAISO,1,20243306,21931.23522
CAISO,1,20243307,22254.47191
CAISO,1,20243308,23362.57569
CAISO,1,20243309,24225.65249
CAISO,1,20243310,24736.72643
CAISO,1,20243311,24843.7867
CAISO,1,20243312,24902.87813
CAISO,1,20243313,24729.4078
CAISO,1,20243314,24550.99489
CAISO,1,20243315,24269.50719
CAISO,1,20243316,23841.83655
CAISO,1,20243317,23972.46905
CAISO,1,20243318,24359.42216
CAISO,1,20243319,25618.6367
CAISO,1,20243320,27728.32226
CAISO,1,20243321,28132.59391
CAISO,1,20243322,26781.53654
CAISO,1,20243323,25077.73527
CAISO,1,20243324,23654.23789
CAISO,1,20243401,23232.37706
CAISO,1,20243402,22401.84079
CAISO,1,20243403,22093.91997
CAISO,1,20243404,21875.48572
CAISO,1,20243405,22008.69949
CAISO,1,20243406,21931.23522
CAISO,1,20243407,22254.47191
CAISO,1,20243408,23362.57569
CAISO,1,20243409,24225.65249
CAISO,1,20243410,24736.72643
CAISO,1,20243411,24843.7867
CAISO,1,20243412,24902.87813
CAISO,1,20243413,24729.4078
CAISO,1,20243414,24550.99489
CAISO,1,20243415,24269.50719
CAISO,1,20243416,23841.83655
CAISO,1,20243417,23972.46905
CAISO,1,20243418,24359.42216
CAISO,1,20243419,25618.6367
CAISO,1,20243420,27728.32226
CAISO,1,20243421,28132.59391
CAISO,1,20243422,26781.53654
CAISO,1,20243423,25077.73527
CAISO,1,20243424,23654.23789
CAISO,1,20243501,26302.31235
CAISO,1,20243502,25197.93139
CAISO,1,20243503,24605.3739
CAISO,1,20243504,24701.40916
CAISO,1,20243505,25625.99639
CAISO,1,20243506,27116.74473
CAISO,1,20243507,29179.00764
CAISO,1,20243508,30839.37955
CAISO,1,20243509,31762.91416
CAISO,1,20243510,32869.84007
CAISO,1,20243511,33712.11215
CAISO,1,20243512,34606.37677
CAISO,1,20243513,35741.8895
CAISO,1,20243514,36647.64185
CAISO,1,20243515,36964.89576
CAISO,1,20243516,36649.26903
CAISO,1,20243517,35885.2727
CAISO,1,20243518,35301.22437
CAISO,1,20243519,34834.84833
CAISO,1,20243520,35499.48029
CAISO,1,20243521,35577.45622
CAISO,1,20243522,32962.97956
CAISO,1,20243523,30026.65216
CAISO,1,20243524,27703.94366
CAISO,1,20243601,26209.34589
CAISO,1,20243602,25199.94199
CAISO,1,20243603,24890.00833
CAISO,1,20243604,24875.73791
CAISO,1,20243605,26130.90559
CAISO,1,20243606,27847.78212
CAISO,1,20243607,29429.13875
CAISO,1,20243608,31058.31441
CAISO,1,20243609,32395.19132
CAISO,1,20243610,33832.41088
CAISO,1,20243611,35000.54217
CAISO,1,20243612,35924.06362
CAISO,1,20243613,36755.49955
CAISO,1,20243614,37691.83962
CAISO,1,20243615,38276.48717
CAISO,1,20243616,38161.02476
CAISO,1,20243617,37414.08837
CAISO,1,20243618,36209.36615
CAISO,1,20243619,35289.02502
CAISO,1,20243620,36533.00954
CAISO,1,20243621,35933.71453
CAISO,1,20243622,33400.99803
CAISO,1,20243623,30751.20592
CAISO,1,20243624,28701.66035
CAISO,1,20243701,23096.2125
CAISO,1,20243702,22395.47302
CAISO,1,20243703,22139.03507
CAISO,1,20243704,22434.12726
CAISO,1,20243705,23854.89323
CAISO,1,20243706,26500.53026
CAISO,1,20243707,27575.31698
CAISO,1,20243708,28262.96272
CAISO,1,20243709,28836.54454
CAISO,1,20243710,28977.7269
CAISO,1,20243711,29258.23767
CAISO,1,20243712,29390.85138
CAISO,1,20243713,29744.49217
CAISO,1,20243714,29822.35026
CAISO,1,20243715,29569.15589
CAISO,1,20243716,28918.1989
CAISO,1,20243717,28596.97222
CAISO,1,20243718,29619.96508
CAISO,1,20243719,31475.71343
CAISO,1,20243720,31093.79561
CAISO,1,20243721,30291.96651
CAISO,1,20243722,27994.09072
CAISO,1,20243723,25839.87237
CAISO,1,20243724,24076.90539
CAISO,1,20260101,25015.86365
CAISO,1,20260102,23526.95242
CAISO,1,20260103,22393.03021
CAISO,1,20260104,21620.56107
CAISO,1,20260105,21320.07984
CAISO,1,20260106,21399.33005
CAISO,1,20260107,21579.96839
CAISO,1,20260108,21335.75908
CAISO,1,20260109,21888.78927
CAISO,1,20260110,22545.38084
CAISO,1,20260111,23037.13251
CAISO,1,20260112,23221.24863
CAISO,1,20260113,23281.9565
CAISO,1,20260114,23124.55129
CAISO,1,20260115,22954.10705
CAISO,1,20260116,22816.95043
CAISO,1,20260117,23548.77377
CAISO,1,20260118,28001.90644
CAISO,1,20260119,29080.56384
CAISO,1,20260120,28773.99544
CAISO,1,20260121,28561.82936
CAISO,1,20260122,28623.58521
CAISO,1,20260123,26729.6723
CAISO,1,20260124,24499.73452
CAISO,1,20260201,22976.01533
CAISO,1,20260202,21986.05188
CAISO,1,20260203,21406.14895
CAISO,1,20260204,21088.57039
CAISO,1,20260205,21497.41006
CAISO,1,20260206,23062.48932
CAISO,1,20260207,25386.51039
CAISO,1,20260208,26580.76863
CAISO,1,20260209,27590.89227
CAISO,1,20260210,28171.48516
CAISO,1,20260211,28695.17831
CAISO,1,20260212,28693.15276
CAISO,1,20260213,28481.80743
CAISO,1,20260214,28314.48934
CAISO,1,20260215,28275.11528
CAISO,1,20260216,27880.22404
CAISO,1,20260217,27915.94363
CAISO,1,20260218,31761.08696
CAISO,1,20260219,32482.88104
CAISO,1,20260220,31903.15801
CAISO,1,20260221,31303.28858
CAISO,1,20260222,30876.00951
CAISO,1,20260223,28615.32042
CAISO,1,20260224,26231.18245
CAISO,1,20260301,23377.3607
CAISO,1,20260302,22379.05315
CAISO,1,20260303,21760.89717
CAISO,1,20260304,21507.23672
CAISO,1,20260305,22035.68679
CAISO,1,20260306,23563.38723
CAISO,1,20260307,25939.03059
CAISO,1,20260308,27245.6326
CAISO,1,20260309,28288.2966
CAISO,1,20260310,28910.7849
CAISO,1,20260311,29036.71539
CAISO,1,20260312,28936.21705
CAISO,1,20260313,28776.24257
CAISO,1,20260314,28699.64601
CAISO,1,20260315,28368.99107
CAISO,1,20260316,28084.10939
CAISO,1,20260317,28079.08395
CAISO,1,20260318,30346.37441
CAISO,1,20260319,32626.17636
CAISO,1,20260320,32271.76461
CAISO,1,20260321,31738.0652
CAISO,1,20260322,31378.54325
CAISO,1,20260323,28959.06137
CAISO,1,20260324,26344.08454
CAISO,1,20260401,24348.48792
CAISO,1,20260402,23215.63427
CAISO,1,20260403,22592.18082
CAISO,1,20260404,22127.81084
CAISO,1,20260405,22460.7511
CAISO,1,20260406,24177.20108
CAISO,1,20260407,26454.209
CAISO,1,20260408,27830.01199
CAISO,1,20260409,28460.77718
CAISO,1,20260410,29129.16388
CAISO,1,20260411,30019.65699
CAISO,1,20260412,30621.06714
CAISO,1,20260413,30729.61676
CAISO,1,20260414,31241.75681
CAISO,1,20260415,31192.18759
CAISO,1,20260416,30298.98633
CAISO,1,20260417,29871.22746
CAISO,1,20260418,30268.15677
CAISO,1,20260419,32870.93481
CAISO,1,20260420,33065.95263
CAISO,1,20260421,33009.256
CAISO,1,20260422,31250.50564
CAISO,1,20260423,28765.82375
CAISO,1,20260424,26202.41604
CAISO,1,20260501,23696.44137
CAISO,1,20260502,22923.75533
CAISO,1,20260503,22512.87786
CAISO,1,20260504,22624.55576
CAISO,1,20260505,24156.95327
CAISO,1,20260506,27275.52361
CAISO,1,20260507,29127.37956
CAISO,1,20260508,29536.12703
CAISO,1,20260509,30022.60489
CAISO,1,20260510,30457.48843
CAISO,1,20260511,30450.31611
CAISO,1,20260512,30336.89821
CAISO,1,20260513,30221.85754
CAISO,1,20260514,29902.41796
CAISO,1,20260515,29531.23118
CAISO,1,20260516,29049.96473
CAISO,1,20260517,28985.67776
CAISO,1,20260518,29548.92299
CAISO,1,20260519,31465.51016
CAISO,1,20260520,32003.0727
CAISO,1,20260521,31226.04087
CAISO,1,20260522,29097.21004
CAISO,1,20260523,26448.41507
CAISO,1,20260524,24765.04992
CAISO,1,20260601,22596.41832
CAISO,1,20260602,21930.18801
CAISO,1,20260603,21619.93374
CAISO,1,20260604,22021.7647
CAISO,1,20260605,23460.36728
CAISO,1,20260606,26156.82094
CAISO,1,20260607,27733.35641
CAISO,1,20260608,28774.92263
CAISO,1,20260609,29385.80695
CAISO,1,20260610,30016.84814
CAISO,1,20260611,30214.03308
CAISO,1,20260612,30472.42617
CAISO,1,20260613,30766.83005
CAISO,1,20260614,30802.13076
CAISO,1,20260615,30536.05202
CAISO,1,20260616,29600.89363
CAISO,1,20260617,29100.60802
CAISO,1,20260618,29051.19533
CAISO,1,20260619,31012.29628
CAISO,1,20260620,32160.83964
CAISO,1,20260621,31848.10117
CAISO,1,20260622,29476.10194
CAISO,1,20260623,26878.17507
CAISO,1,20260624,25025.89835
CAISO,1,20260701,23491.88089
CAISO,1,20260702,22267.22559
CAISO,1,20260703,21570.36939
CAISO,1,20260704,21450.12254
CAISO,1,20260705,21530.66196
CAISO,1,20260706,22268.77312
CAISO,1,20260707,22371.59528
CAISO,1,20260708,23425.27722
CAISO,1,20260709,23699.12397
CAISO,1,20260710,23967.7947
CAISO,1,20260711,24054.83664
CAISO,1,20260712,23864.94773
CAISO,1,20260713,23861.96552
CAISO,1,20260714,23653.8502
CAISO,1,20260715,23345.91712
CAISO,1,20260716,22879.96791
CAISO,1,20260717,23140.77041
CAISO,1,20260718,23780.85289
CAISO,1,20260719,26159.3958
CAISO,1,20260720,28214.41603
CAISO,1,20260721,28673.77998
CAISO,1,20260722,27081.59316
CAISO,1,20260723,25251.36299
CAISO,1,20260724,23632.58942
CAISO,1,20260801,23430.20082
CAISO,1,20260802,22468.78727
CAISO,1,20260803,22005.43423
CAISO,1,20260804,21860.95592
CAISO,1,20260805,21962.42251
CAISO,1,20260806,22013.24137
CAISO,1,20260807,22124.87496
CAISO,1,20260808,22896.59084
CAISO,1,20260809,23539.41662
CAISO,1,20260810,24096.66201
